Temperature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorus,Fertilizer Name,pH_Level,Rainfall,Previous_Crop,Season,Field_Orientation
37,51,38,Black,Barley,11,50,43,14-35-14,7.298981256066479,262.86793338393016,Legumes,Spring,Flat
30,54,33,Black,Millets,54,30,87,10-26-26,5.771841035017672,247.95652101108323,None,Autumn,Flat
35,60,28,Loamy,Paddy,96,78,15,Urea,6.348014861202337,281.90405927381755,Cereals,Summer,Flat
34,56,49,Clayey,Cotton,49,96,52,10-26-26,6.527803582633478,122.34126623048792,None,Summer,Flat
34,57,55,Sandy,Barley,16,63,70,14-35-14,6.583306710417072,51.34666738986476,Root Crops,Spring,Flat
37,66,56,Clayey,Tobacco,99,55,35,Urea,7.233063162750857,129.9326302396693,None,Autumn,Flat
34,61,26,Clayey,Paddy,40,70,20,17-17-17,6.826947809820327,154.36743931208497,Root Crops,Summer,Flat
37,67,61,Red,Sugarcane,27,2,89,Urea,4.1510392449775075,338.1540392876564,Legumes,Summer,Slope
27,78,26,Sandy,Millets,99,85,71,Urea,5.449727781525819,115.3196819926557,Root Crops,Spring,Slope
34,56,38,Clayey,Maize,83,90,30,28-28,4.750095268019166,297.92130522044283,Legumes,Spring,Flat
30,58,39,Black,Tobacco,18,67,44,14-35-14,6.640292192524267,236.75345869493952,Cereals,Summer,Flat
38,68,49,Clayey,Paddy,3,80,80,DAP,6.692390119574209,100.26099436983702,Cereals,Spring,Flat
25,63,34,Black,Millets,29,98,83,10-26-26,6.726579966888575,171.0514432020884,None,Spring,Slope
29,73,52,Black,Millets,50,44,31,17-17-17,5.732857385828307,203.04759717565838,Legumes,Summer,Slope
34,79,32,Sandy,Paddy,8,63,95,10-26-26,7.039315204095991,153.24504909536944,Cereals,Autumn,Slope
30,75,38,Red,Maize,86,94,47,10-26-26,7.0730099971748235,117.84503542432657,Legumes,Summer,Slope
39,68,44,Black,Wheat,91,21,56,Urea,5.495880746235874,125.85528190261122,Root Crops,Autumn,Flat
35,69,37,Loamy,Cotton,14,34,16,DAP,5.327169438840902,225.56172960068466,None,Spring,Flat
32,67,43,Red,Maize,77,47,76,14-35-14,6.49989465101845,256.43181577821554,Legumes,Autumn,Flat
35,74,58,Loamy,Cotton,85,13,53,Urea,7.933425818890687,190.69137759422966,Root Crops,Spring,Slope
39,79,50,Black,Paddy,50,45,25,Urea,7.859794193758914,332.52075102391535,None,Summer,Flat
39,64,61,Black,Pulses,86,77,69,Urea,6.950723488358442,268.5699278500615,None,Summer,Flat
33,70,48,Sandy,Paddy,26,66,54,Urea,5.916002662735939,317.52738977051376,None,Summer,Flat
35,70,45,Loamy,Cotton,84,85,1,Urea,7.209474127590868,192.6990638865013,Cereals,Summer,Slope
27,53,48,Clayey,Cotton,3,2,71,20-20,6.138060588152767,54.46487838674241,Root Crops,Autumn,Flat
26,62,32,Clayey,Maize,31,28,81,DAP,5.885994370660952,227.6211588821549,Legumes,Spring,Flat
37,54,57,Red,Maize,74,1,78,Urea,4.784826534702405,295.4778138426065,Legumes,Spring,Slope
28,61,29,Red,Tobacco,74,46,79,Urea,6.581905758678122,210.96051778694232,None,Autumn,Flat
32,79,49,Black,Wheat,96,51,27,28-28,5.9961061206901,220.37031445303137,Legumes,Autumn,Flat
35,66,64,Loamy,Millets,13,7,74,Urea,6.577144303622804,342.4912687494869,Root Crops,Autumn,Flat
32,59,41,Sandy,Pulses,65,7,79,28-28,4.660513843010351,159.84265531249832,None,Summer,Flat
27,79,49,Sandy,Cotton,29,58,15,Urea,6.63586133806695,290.56184566147,Root Crops,Summer,Flat
28,75,57,Red,Paddy,0,20,72,DAP,4.555103068822698,201.52227184293375,Legumes,Autumn,Flat
27,61,29,Clayey,Sugarcane,99,0,12,Urea,7.370352202614842,189.11330114852979,Root Crops,Summer,Flat
34,55,39,Black,Cotton,72,36,71,28-28,6.917512987308068,93.67311893169646,Cereals,Spring,Flat
26,76,39,Black,Cotton,32,79,44,14-35-14,6.277068182860329,274.51852507431397,Cereals,Summer,Slope
28,69,25,Clayey,Cotton,65,52,76,Urea,6.950175888065663,296.9883266665861,None,Spring,Flat
30,77,42,Loamy,Millets,4,6,68,20-20,5.717540589869158,179.2632335230776,Cereals,Spring,Slope
35,69,30,Clayey,Wheat,43,37,10,17-17-17,6.557900412491914,279.05917801217106,Cereals,Autumn,Flat
38,61,58,Red,Pulses,55,6,70,28-28,7.135819230768268,224.33623603994977,Root Crops,Autumn,Slope
35,62,26,Clayey,Sugarcane,13,80,67,10-26-26,4.024568600726888,127.26629439165077,None,Autumn,Flat
29,70,41,Black,Pulses,61,46,76,Urea,6.142220512257981,327.1146583663668,Cereals,Autumn,Slope
27,79,29,Sandy,Tobacco,47,62,52,14-35-14,6.4818846958909,259.03142410910755,Legumes,Spring,Flat
26,66,44,Loamy,Sugarcane,78,69,84,Urea,6.342965105803387,313.50038530361866,None,Autumn,Flat
33,69,38,Red,Tobacco,51,32,62,28-28,7.665681460981924,134.43932768983163,Legumes,Summer,Flat
39,59,36,Sandy,Cotton,5,92,72,Urea,5.600879100061692,324.9089568039698,Cereals,Spring,Flat
25,68,28,Clayey,Cotton,37,78,5,17-17-17,6.003072605243817,159.40005836244399,Cereals,Spring,Slope
33,54,34,Sandy,Millets,77,17,80,28-28,4.967304778953241,52.85956577848934,Legumes,Autumn,Flat
25,75,63,Loamy,Tobacco,79,5,15,Urea,7.708229321018516,72.50853138945145,None,Autumn,Flat
39,54,54,Loamy,Cotton,66,43,36,17-17-17,6.30296788591296,76.80154531978349,Root Crops,Summer,Slope
38,57,61,Loamy,Millets,3,20,33,20-20,6.149272889570634,112.14301046158154,None,Summer,Flat
31,79,50,Black,Barley,46,82,31,10-26-26,6.458013854151429,105.95659573470091,Legumes,Spring,Slope
30,66,28,Loamy,Sugarcane,43,39,31,17-17-17,7.008988662744259,67.368198209366,Legumes,Summer,Flat
31,52,30,Red,Wheat,40,18,61,Urea,6.7778907228128995,318.6177296998916,Cereals,Summer,Flat
39,70,39,Clayey,Paddy,95,48,71,Urea,8.61830737084567,298.4930251099887,Cereals,Autumn,Flat
27,65,42,Red,Millets,92,18,14,Urea,6.86314871072302,278.84696990504847,Cereals,Summer,Flat
38,76,41,Clayey,Millets,41,15,54,28-28,6.127803656664735,193.74001883438893,Legumes,Summer,Flat
27,68,57,Black,Sugarcane,34,14,43,20-20,6.050914609980842,177.5444461466799,Cereals,Autumn,Slope
37,55,60,Black,Sugarcane,85,40,22,Urea,6.185792838066552,177.6093456210014,Root Crops,Summer,Flat
35,59,49,Red,Pulses,96,65,78,Urea,5.29853046029613,128.53022295985573,Cereals,Autumn,Slope
25,65,52,Loamy,Millets,90,5,15,Urea,6.5318913659932685,232.4772840515704,None,Summer,Flat
28,62,37,Black,Barley,79,16,20,20-20,7.126774484967134,67.72389531401225,Cereals,Autumn,Flat
36,52,56,Clayey,Millets,29,71,60,14-35-14,6.0093091195014114,247.63517326838132,Cereals,Spring,Flat
26,71,43,Clayey,Cotton,4,53,99,10-26-26,5.854095954972711,204.15723915596166,Legumes,Autumn,Slope
34,57,55,Red,Tobacco,68,97,73,Urea,7.712756117035387,294.95606611523476,Cereals,Spring,Slope
32,69,39,Red,Millets,85,98,46,Urea,5.358813474703068,341.8225810490248,Cereals,Autumn,Slope
27,57,47,Loamy,Maize,94,81,71,Urea,4.845745298818159,312.98304136196333,None,Summer,Flat
31,56,64,Loamy,Pulses,85,72,61,Urea,5.5776784450820935,265.97724342484685,None,Summer,Flat
31,76,51,Red,Maize,89,56,22,Urea,5.267653826300563,179.8350237929088,Root Crops,Spring,Flat
36,60,25,Sandy,Barley,67,70,89,DAP,6.808980851283666,114.35727861198517,Legumes,Spring,Slope
33,78,46,Sandy,Maize,87,13,68,28-28,6.211436399640341,249.4619951619994,Legumes,Autumn,Flat
30,69,32,Clayey,Barley,74,21,95,10-26-26,6.324250363980928,110.47973270185622,Root Crops,Autumn,Slope
25,52,29,Loamy,Tobacco,71,26,1,20-20,7.422347341579819,56.07768497800826,Cereals,Spring,Flat
32,70,48,Sandy,Millets,97,86,37,Urea,5.946932111069779,221.96989435889532,None,Summer,Flat
25,70,57,Loamy,Sugarcane,9,41,70,20-20,7.120071529396513,168.23912353106454,Root Crops,Autumn,Flat
27,79,36,Clayey,Maize,42,78,61,Urea,7.709058239362562,312.8055999107977,None,Autumn,Flat
35,56,28,Black,Maize,32,84,83,DAP,6.135470001589072,243.73401836889184,Legumes,Spring,Flat
29,60,39,Red,Pulses,71,4,59,Urea,7.089618284445051,244.17503106867247,None,Summer,Flat
32,66,33,Loamy,Pulses,68,97,51,Urea,6.306545669976816,286.36791429090135,Cereals,Autumn,Flat
33,74,37,Clayey,Millets,14,51,29,20-20,7.239278503072631,150.69560034103822,Cereals,Summer,Slope
39,67,34,Sandy,Maize,7,3,18,DAP,5.242808649938981,337.4515854899571,Cereals,Spring,Slope
31,74,38,Clayey,Pulses,84,42,31,Urea,5.183590203899723,116.39644743936861,Root Crops,Autumn,Slope
33,58,25,Loamy,Paddy,88,30,1,Urea,6.186985828073968,311.5039690477521,Root Crops,Spring,Flat
35,62,51,Clayey,Tobacco,8,63,58,Urea,5.788860152752184,323.25230049622724,Legumes,Spring,Flat
27,78,46,Red,Pulses,17,79,19,20-20,6.086632712456092,61.712113059315996,Cereals,Summer,Flat
37,79,46,Clayey,Tobacco,57,8,32,20-20,6.324378734042288,239.5466310885885,Cereals,Autumn,Slope
29,64,50,Clayey,Barley,12,54,88,DAP,7.076010825469002,274.8262519999722,Root Crops,Spring,Flat
34,68,48,Red,Wheat,64,93,21,Urea,6.173871537147252,336.14912138764754,Cereals,Summer,Flat
32,64,54,Clayey,Paddy,55,52,17,17-17-17,5.840910951501531,125.41366974143003,Legumes,Autumn,Flat
36,56,64,Loamy,Sugarcane,75,27,48,28-28,6.218789298592881,218.55505264914245,Legumes,Autumn,Flat
25,52,41,Sandy,Millets,90,88,36,Urea,5.884683776154706,281.9352403317662,Root Crops,Spring,Flat
32,73,47,Sandy,Sugarcane,42,3,6,20-20,5.752795598349828,94.50665582833432,None,Autumn,Slope
31,57,34,Sandy,Pulses,87,86,44,28-28,5.209586549138424,305.89463886689714,Legumes,Summer,Flat
25,62,57,Red,Wheat,10,92,88,DAP,6.555582492976863,171.09140942577778,None,Summer,Slope
37,65,32,Red,Cotton,12,76,21,20-20,6.045035434722357,241.92525364007645,Legumes,Autumn,Flat
37,52,29,Red,Cotton,25,83,80,DAP,7.273022991387737,62.61142968881648,Cereals,Spring,Flat
34,70,58,Loamy,Tobacco,88,84,75,Urea,5.342083126352847,116.88084162521761,Cereals,Summer,Flat
36,72,51,Black,Millets,76,19,67,28-28,6.066333155961697,193.45549759783873,None,Autumn,Flat
34,50,55,Loamy,Tobacco,96,83,21,Urea,7.9503257765269995,136.7628627550746,Root Crops,Summer,Slope
39,52,49,Sandy,Tobacco,71,81,86,Urea,5.748312386321721,337.3529758650812,None,Summer,Slope
36,65,26,Sandy,Cotton,22,56,2,Urea,6.310773398323101,288.47975104000034,Root Crops,Summer,Flat
30,50,44,Black,Sugarcane,54,21,39,Urea,5.527324813739705,309.463976000949,Legumes,Summer,Slope
25,67,27,Red,Sugarcane,58,48,22,DAP,5.421257989775215,189.89537173594343,Root Crops,Autumn,Flat
26,63,64,Sandy,Cotton,12,3,16,20-20,7.737848786470143,192.0926203063355,None,Spring,Slope
29,79,62,Loamy,Wheat,20,63,53,Urea,6.636831594109718,291.5567038145464,None,Autumn,Flat
26,56,64,Clayey,Millets,16,86,81,10-26-26,6.606943070590098,166.25982223562457,Root Crops,Summer,Flat
38,72,39,Black,Cotton,41,39,3,DAP,5.142947011907022,194.25479093347138,Root Crops,Spring,Slope
34,52,51,Clayey,Wheat,98,78,64,28-28,6.786993110486643,208.57691964028277,Legumes,Spring,Flat
25,78,48,Black,Barley,45,4,61,28-28,7.425937556795061,232.14730336468637,Legumes,Spring,Flat
30,71,59,Black,Wheat,32,95,98,DAP,7.419581648662824,244.99114742989968,None,Summer,Flat
32,65,47,Loamy,Millets,95,39,10,28-28,7.0346665836849285,254.22552102795623,Legumes,Autumn,Flat
32,78,32,Sandy,Sugarcane,91,36,40,28-28,5.596411537923677,183.20277842722174,Legumes,Summer,Flat
37,55,46,Red,Tobacco,2,49,65,14-35-14,6.750498733754394,138.5440565247474,Root Crops,Spring,Flat
37,67,40,Sandy,Pulses,40,59,97,Urea,7.034067968381287,326.0462416926346,Cereals,Spring,Slope
32,78,30,Clayey,Wheat,39,64,91,Urea,5.064445131928879,298.0165093064828,None,Autumn,Flat
35,74,63,Sandy,Maize,90,35,59,28-28,5.602976326814572,51.03121795042057,Legumes,Spring,Slope
30,62,53,Clayey,Millets,96,15,18,Urea,7.210525857394753,203.87702629790482,None,Spring,Flat
35,73,50,Red,Paddy,35,79,91,DAP,7.200836621337543,132.3809137596956,Root Crops,Summer,Flat
27,51,33,Red,Barley,23,95,95,DAP,5.261133573102886,242.8186966790071,Cereals,Spring,Flat
25,61,43,Black,Tobacco,79,54,2,Urea,7.136017167415338,200.79195061242294,Root Crops,Summer,Flat
26,53,31,Sandy,Maize,52,53,53,14-35-14,6.576242719322894,56.34994062970399,Cereals,Summer,Flat
29,58,49,Loamy,Barley,74,45,76,14-35-14,7.1248071636857215,268.33175847225584,Root Crops,Spring,Flat
37,69,48,Loamy,Cotton,94,61,63,Urea,5.992382941252847,132.61603067550192,Cereals,Summer,Flat
34,72,63,Red,Barley,21,72,68,14-35-14,7.016146797184722,128.07095574011154,Cereals,Spring,Flat
29,54,61,Red,Paddy,59,41,0,17-17-17,7.1750630195884995,59.57783522725345,Root Crops,Spring,Flat
34,59,58,Clayey,Millets,51,25,71,Urea,6.218932051635431,298.50084967519876,Legumes,Spring,Flat
38,55,53,Sandy,Barley,32,13,87,20-20,6.514202036938629,223.6518531852569,Legumes,Autumn,Slope
25,50,58,Clayey,Barley,86,78,12,28-28,5.981182696396277,195.45281508517698,Legumes,Summer,Flat
25,69,44,Black,Millets,79,47,35,17-17-17,7.821311158948704,252.74384223927518,Cereals,Summer,Flat
39,54,29,Sandy,Barley,37,79,31,17-17-17,6.4037824485393875,153.61102597957708,None,Autumn,Flat
33,55,60,Red,Cotton,69,71,4,17-17-17,5.762380539858254,220.84234369615675,None,Spring,Flat
26,71,54,Red,Cotton,3,46,53,14-35-14,5.9273392689002,124.78202241807686,Root Crops,Spring,Flat
31,70,44,Sandy,Cotton,81,63,67,14-35-14,6.601416480913691,68.88654315829827,Legumes,Spring,Flat
34,68,35,Black,Barley,11,41,19,20-20,7.10266493742257,218.40300559816473,None,Summer,Slope
28,60,45,Clayey,Tobacco,37,12,98,10-26-26,5.431338523879583,116.3575159315215,Legumes,Autumn,Flat
31,64,44,Black,Maize,63,63,48,14-35-14,7.978128002353959,275.01265429261434,Root Crops,Autumn,Slope
32,51,30,Loamy,Sugarcane,19,53,77,DAP,6.746940235244493,185.55294777714994,None,Spring,Flat
29,64,50,Sandy,Paddy,89,72,50,28-28,6.87316477837553,125.11954386416842,Legumes,Summer,Flat
37,56,47,Red,Paddy,95,37,10,Urea,6.422248364941251,232.50376038246367,Root Crops,Spring,Flat
36,66,29,Loamy,Cotton,39,63,95,10-26-26,6.5154071738809005,84.98623647116014,None,Autumn,Flat
36,61,49,Black,Cotton,7,54,34,20-20,6.381373489658078,278.42716418704254,Legumes,Autumn,Slope
25,61,53,Black,Tobacco,29,43,16,17-17-17,7.3142367752287685,185.65338688796234,None,Spring,Flat
28,54,28,Red,Tobacco,7,60,34,Urea,6.493657130037303,293.793688490203,Root Crops,Autumn,Flat
34,69,51,Loamy,Millets,14,33,13,20-20,7.113640174794168,91.42891101244842,Root Crops,Spring,Flat
27,56,34,Black,Paddy,64,32,38,17-17-17,6.1529219813179425,164.7626830000775,Root Crops,Autumn,Flat
34,51,58,Clayey,Millets,17,56,30,17-17-17,6.656512422649852,104.00890583304604,Cereals,Summer,Slope
39,76,51,Clayey,Paddy,34,75,10,17-17-17,5.856863724608463,68.3586707959663,Root Crops,Autumn,Flat
36,62,32,Clayey,Cotton,60,72,99,Urea,7.47322258603963,336.6042913390151,Root Crops,Spring,Flat
29,73,59,Loamy,Millets,56,99,12,10-26-26,5.833002207424707,267.99456588316986,None,Summer,Flat
34,58,52,Red,Wheat,24,25,82,20-20,6.240016444590939,147.6815832464723,Legumes,Summer,Flat
37,78,33,Sandy,Barley,12,37,59,20-20,6.248031670036204,123.84511102579658,None,Spring,Flat
34,64,58,Clayey,Barley,62,18,64,28-28,6.216838889860985,111.29657511228994,Legumes,Spring,Flat
37,77,54,Red,Millets,33,30,83,10-26-26,7.0779966155543494,62.90313588391109,Legumes,Autumn,Flat
30,75,41,Black,Pulses,72,36,32,17-17-17,6.246673788210685,80.80080794544449,None,Summer,Flat
26,64,57,Sandy,Sugarcane,54,44,69,14-35-14,7.615139624432858,80.87215024021015,None,Spring,Flat
31,50,53,Black,Tobacco,12,99,54,10-26-26,5.8452199310958655,249.87949385928823,Root Crops,Spring,Flat
37,70,61,Loamy,Cotton,52,15,60,28-28,6.635501975954165,228.41228736962944,Legumes,Autumn,Flat
27,69,37,Loamy,Sugarcane,98,68,81,Urea,5.87937120854992,220.45801709108187,Cereals,Autumn,Slope
39,70,53,Loamy,Tobacco,14,39,77,14-35-14,6.8367782260251735,270.3389028817852,None,Summer,Slope
25,74,64,Red,Pulses,59,13,99,DAP,6.487240218418584,125.35167679221091,Cereals,Spring,Flat
34,77,63,Black,Millets,92,11,94,Urea,6.375950364241217,152.74250271389184,Root Crops,Summer,Flat
27,52,38,Loamy,Barley,88,66,85,Urea,7.4507799732028195,88.0105032911445,None,Summer,Flat
33,79,32,Loamy,Cotton,28,69,21,17-17-17,5.976526503155918,226.31325921914353,None,Autumn,Slope
34,50,56,Loamy,Sugarcane,12,83,30,Urea,6.9692121260944,329.8716677911321,Legumes,Summer,Slope
35,76,35,Black,Cotton,46,76,54,Urea,5.884832069860166,308.9413499075973,None,Spring,Slope
35,68,59,Loamy,Sugarcane,19,4,86,DAP,6.590148160128299,216.49964341707707,Root Crops,Spring,Flat
39,69,29,Sandy,Barley,50,42,90,10-26-26,5.543539737421243,243.38231915004602,Root Crops,Autumn,Slope
30,62,61,Black,Wheat,93,88,95,28-28,5.969986282954608,347.69269234943596,Legumes,Autumn,Slope
35,64,29,Loamy,Millets,16,98,77,DAP,6.4342855635417076,205.20641648998495,None,Spring,Flat
30,62,26,Black,Maize,17,51,70,Urea,7.951719333858462,311.1764636203494,Cereals,Autumn,Flat
28,67,50,Clayey,Maize,41,75,46,17-17-17,6.580643096367819,200.19717872093415,Legumes,Autumn,Slope
39,66,54,Sandy,Paddy,69,76,17,17-17-17,7.823734652693365,64.36051685609743,None,Summer,Slope
32,50,37,Black,Wheat,32,94,66,Urea,6.6762586333527345,330.3984326158639,None,Autumn,Flat
29,64,62,Sandy,Tobacco,87,15,40,Urea,6.190332604420049,83.56408346456635,Root Crops,Autumn,Flat
31,73,64,Red,Maize,38,26,32,17-17-17,7.731485218080555,261.25640273783245,None,Spring,Flat
33,53,51,Loamy,Wheat,16,41,4,20-20,6.849614097658735,121.38768561743137,None,Autumn,Slope
37,77,41,Red,Wheat,1,90,53,Urea,5.985822724893829,320.31100918740583,Root Crops,Summer,Slope
37,51,39,Red,Millets,40,41,19,17-17-17,6.876457167520238,110.1466506381883,Cereals,Autumn,Slope
38,75,57,Red,Cotton,3,33,9,20-20,6.265924200073912,92.02231588438454,Cereals,Autumn,Slope
29,68,54,Black,Wheat,43,42,64,DAP,4.908772643062964,181.61388735869943,Cereals,Spring,Flat
35,57,56,Sandy,Millets,20,81,90,DAP,7.248778527412494,199.00422959091162,None,Spring,Slope
38,71,31,Loamy,Cotton,44,23,9,Urea,7.375947244513544,295.67824548071053,Root Crops,Summer,Flat
29,65,63,Black,Pulses,54,22,64,28-28,7.97035362399382,278.7208269257345,Legumes,Spring,Slope
38,57,40,Loamy,Wheat,67,49,61,14-35-14,6.83771495375621,148.48064413682584,None,Summer,Flat
28,59,35,Sandy,Paddy,32,62,13,17-17-17,6.3010212607339735,165.4849438115597,Root Crops,Autumn,Slope
30,65,61,Red,Maize,98,78,23,Urea,7.167991541902869,223.00110847714583,Root Crops,Autumn,Flat
26,54,38,Clayey,Wheat,95,86,2,28-28,7.179856292255125,215.47280765608036,Legumes,Spring,Flat
27,68,47,Loamy,Tobacco,53,32,14,Urea,7.8106249465091375,308.61397920498416,Root Crops,Spring,Flat
25,55,55,Black,Tobacco,42,76,67,14-35-14,6.464297901546846,191.74213776684672,Cereals,Autumn,Flat
26,59,52,Red,Millets,86,33,22,Urea,6.367536821945924,318.05270221948666,None,Spring,Flat
26,73,29,Loamy,Sugarcane,58,55,91,DAP,5.927564464193178,111.52150279200426,Cereals,Spring,Slope
32,79,48,Black,Maize,42,38,11,Urea,6.929969669380162,310.2877263092093,None,Autumn,Slope
32,54,42,Loamy,Wheat,99,1,7,Urea,5.261390665415332,141.28778172379805,None,Summer,Flat
26,70,28,Clayey,Pulses,7,95,67,Urea,7.120869898290052,286.77729689891794,Root Crops,Autumn,Slope
37,68,47,Black,Wheat,90,61,50,Urea,6.970268097492632,219.616216645846,Root Crops,Autumn,Flat
38,68,33,Black,Wheat,63,32,63,Urea,6.968056161966698,312.66856012303634,Legumes,Summer,Slope
30,62,35,Black,Sugarcane,64,78,13,17-17-17,6.610580189201472,119.37612959766835,Legumes,Autumn,Flat
39,77,59,Sandy,Cotton,35,83,22,10-26-26,7.726382598024868,260.4496980792177,Cereals,Spring,Flat
29,64,35,Loamy,Maize,25,40,19,Urea,7.197594772341491,304.6879086816474,None,Spring,Flat
27,57,31,Sandy,Pulses,14,62,49,Urea,6.01433824689944,283.0071461173412,Legumes,Spring,Flat
29,60,41,Loamy,Wheat,68,43,3,17-17-17,6.028656760241883,219.79980129485403,None,Spring,Flat
29,50,42,Clayey,Cotton,86,62,16,Urea,5.796260949268291,252.6197615200308,Cereals,Spring,Flat
29,53,50,Loamy,Millets,5,82,96,DAP,6.94102666622047,108.95513031961883,None,Summer,Flat
27,74,50,Red,Barley,78,6,15,20-20,5.699888863008034,114.93909857583716,Cereals,Spring,Slope
39,71,41,Clayey,Millets,78,9,93,10-26-26,7.366713714866682,130.18715740078363,Cereals,Autumn,Flat
27,71,34,Black,Pulses,52,38,97,Urea,7.558378646676434,298.40410816840836,Root Crops,Autumn,Slope
28,79,54,Black,Wheat,22,63,26,20-20,5.796786984839639,100.23189375193829,None,Spring,Flat
31,75,39,Clayey,Sugarcane,87,11,20,20-20,6.351561172325717,139.67678637726357,Root Crops,Spring,Slope
36,76,50,Sandy,Cotton,65,39,71,Urea,6.513296785089931,326.13026958067616,None,Summer,Flat
36,76,52,Black,Wheat,30,77,79,DAP,7.207186528375734,276.57061729949095,Cereals,Spring,Flat
36,62,43,Loamy,Pulses,93,45,12,Urea,7.787474700487902,269.937707768073,Cereals,Summer,Flat
38,56,25,Black,Sugarcane,56,76,19,DAP,5.151606085705138,186.54243046465862,Legumes,Spring,Flat
26,76,58,Black,Pulses,98,77,6,28-28,6.245455425978654,260.70846729215157,Legumes,Autumn,Flat
34,56,62,Loamy,Cotton,60,53,58,14-35-14,6.287186643551722,219.71834769200183,Legumes,Spring,Flat
28,55,48,Black,Wheat,50,19,85,DAP,5.3794641160907615,71.43938561940743,None,Summer,Flat
28,74,48,Loamy,Tobacco,76,52,35,17-17-17,6.111911984556751,222.95784185100982,None,Spring,Flat
25,57,42,Black,Pulses,68,44,44,14-35-14,6.842215155480489,185.67418395282994,Cereals,Autumn,Slope
34,61,25,Red,Maize,22,85,4,10-26-26,6.277056877728354,84.18882891020476,Cereals,Spring,Flat
32,73,34,Loamy,Maize,27,62,32,DAP,5.264303065114069,153.27950454495283,Root Crops,Autumn,Slope
25,67,28,Black,Millets,5,77,89,Urea,8.799266158407931,318.43921256401575,Root Crops,Spring,Flat
32,72,38,Sandy,Sugarcane,77,62,50,Urea,6.712942292163344,291.1107444022099,Root Crops,Summer,Flat
31,64,45,Red,Wheat,3,69,39,Urea,6.58935530408534,324.17097860243115,Legumes,Summer,Flat
33,77,50,Red,Cotton,95,41,42,Urea,5.621658909546363,265.1239247543857,Cereals,Summer,Slope
32,65,62,Sandy,Pulses,24,41,12,20-20,6.708564929577021,239.76609862927677,Root Crops,Spring,Flat
29,50,29,Red,Millets,27,75,66,14-35-14,6.368628972766804,91.77128743529335,Legumes,Autumn,Flat
32,59,39,Loamy,Paddy,52,14,37,28-28,4.989181269827675,82.16289081193474,Legumes,Autumn,Flat
